Time,Temperature of system I,Temperature of system II
2022/1/25 11:40,1404.76,960.14
2022/1/25 11:41,1405.25,960.43
2022/1/25 11:42,1405.56,960.84
2022/1/25 11:43,1404.9,960.34
2022/1/25 11:44,1405.51,960.6
2022/1/25 11:45,1404.01,960.2
2022/1/25 11:46,1405.38,960.24
2022/1/25 11:47,1404.2,959.58
2022/1/25 11:48,1404.68,959.87
2022/1/25 11:49,1404.94,960.04
2022/1/25 11:50,1405.34,960.11
2022/1/25 11:51,1404.41,959.95
2022/1/25 11:52,1405.69,960.68
2022/1/25 11:53,1404.19,959.79
2022/1/25 11:54,1404.68,959.96
2022/1/25 11:55,1405.61,960.44
2022/1/25 11:56,1405.56,960.38
2022/1/25 11:57,1405.07,960.16
2022/1/25 11:58,1405.47,960.23
2022/1/25 11:59,1405.56,960.39
2022/1/25 12:00,1404.94,960.1
2022/1/25 12:01,1404.94,960.06
2022/1/25 12:02,1404.94,960.06
2022/1/25 12:03,1404.94,959.93
2022/1/25 12:04,1405.65,960.24
2022/1/25 12:05,1405.07,960.31
2022/1/25 12:06,1404.23,960
2022/1/25 12:07,1405.03,960.49
2022/1/25 12:08,1405.03,960.47
2022/1/25 12:09,1404.41,960.18
2022/1/25 12:10,1405.47,960.54
2022/1/25 12:11,1404.15,959.99
2022/1/25 12:12,1405.16,960.29
2022/1/25 12:13,1405.16,960.29
2022/1/25 12:14,1405.52,960.35
2022/1/25 12:15,1405.25,960.28
2022/1/25 12:16,1404.76,960.2
2022/1/25 12:17,1405.16,960.46
2022/1/25 12:18,1404.72,960.18
2022/1/25 12:19,1404.5,959.64
2022/1/25 12:20,1404.5,959.87
2022/1/25 12:21,1404.72,960.04
2022/1/25 12:22,1404.32,959.81
2022/1/25 12:23,1405.03,960.33
2022/1/25 12:24,1404.63,960.02
2022/1/25 12:25,1405.34,959.91
2022/1/25 12:26,1405.3,960.08
2022/1/25 12:27,1404.23,959.9
2022/1/25 12:28,1404.76,959.98
2022/1/25 12:29,1404.15,959.87
2022/1/25 12:30,1405.21,960.32
2022/1/25 12:31,1405.07,960.3
2022/1/25 12:32,1405.51,960.37
2022/1/25 12:33,1405.16,960.02
2022/1/25 12:34,1403.74,959.07
2022/1/25 12:35,1404.63,960.21
2022/1/25 12:36,1404.98,960.21
2022/1/25 12:37,1405.47,960.32
2022/1/25 12:38,1405.29,960.29
2022/1/25 12:39,1404.76,959.93
2022/1/25 12:40,1404.9,960.08
2022/1/25 12:41,1404.9,960.19
2022/1/25 12:42,1404.9,960.19
2022/1/25 12:43,1404.9,959.97
2022/1/25 12:44,1404.9,959.93
2022/1/25 12:45,1404.24,959.28
2022/1/25 12:46,1404.99,960.17
2022/1/25 12:47,1404.5,959.91
2022/1/25 12:48,1405.25,960.49
2022/1/25 12:49,1404.94,960.17
2022/1/25 12:50,1405.87,961.04
2022/1/25 12:51,1404.68,960.27
2022/1/25 12:52,1404.63,960.39
2022/1/25 12:53,1404.63,960.35
2022/1/25 12:54,1405.26,960.44
2022/1/25 12:55,1405.6,960.26
2022/1/25 12:56,1405.11,960.03
2022/1/25 12:57,1405.11,960.42
2022/1/25 12:58,1404.76,960.22
2022/1/25 12:59,1405.21,960.25
2022/1/25 13:00,1405.34,960.81
2022/1/25 13:01,1404.94,960.94
2022/1/25 13:02,1404.5,960.09
2022/1/25 13:03,1405.38,960.37
2022/1/25 13:04,1404.68,960.23
2022/1/25 13:05,1405.3,960.34
2022/1/25 13:06,1405.07,960.3
2022/1/25 13:07,1404.36,959.48
2022/1/25 13:08,1404.77,960.18
2022/1/25 13:09,1404.32,960.1
2022/1/25 13:10,1404.9,960.2
2022/1/25 13:11,1404.9,960.82
2022/1/25 13:12,1405.07,960.86
2022/1/25 13:13,1404.77,960.57
2022/1/25 13:14,1404.32,960.2
2022/1/25 13:15,1405.74,960.58
2022/1/25 13:16,1405.38,960.33
2022/1/25 13:17,1405.03,960.56
2022/1/25 13:18,1405.07,960.42
2022/1/25 13:19,1405.11,960.42
2022/1/25 13:20,1404.68,959.99
2022/1/25 13:21,1405.11,960.25
2022/1/25 13:22,1405.11,960.16
2022/1/25 13:23,1405.16,960.36
2022/1/25 13:24,1405.16,960.18
2022/1/25 13:25,1404.8,960.12
2022/1/25 13:26,1405.47,960.4
2022/1/25 13:27,1404.32,960.18
2022/1/25 13:28,1405.03,960.15
2022/1/25 13:29,1405.29,960.43
2022/1/25 13:30,1405.11,960.1
2022/1/25 13:31,1404.76,960.29
2022/1/25 13:32,1404.32,959.91
2022/1/25 13:33,1404.59,959.9
2022/1/25 13:34,1404.59,960.09
2022/1/25 13:35,1404.98,960.05
2022/1/25 13:36,1404.76,959.48
2022/1/25 13:37,1404.58,960.26
2022/1/25 13:38,1404.58,960.11
2022/1/25 13:39,1404.58,960.25
2022/1/25 13:40,1404.9,960.08
2022/1/25 13:41,1404.46,959.82
2022/1/25 13:42,1404.5,960.04
2022/1/25 13:43,1405.03,960.46
2022/1/25 13:44,1404.5,959.96
2022/1/25 13:45,1404.9,960.22
2022/1/25 13:46,1404.94,959.97
2022/1/25 13:47,1404.1,959.62
2022/1/25 13:48,1405.61,960.3
2022/1/25 13:49,1405.61,960.31
2022/1/25 13:50,1405.12,960.23
2022/1/25 13:51,1404.28,959.93
2022/1/25 13:52,1405.33,960.32
2022/1/25 13:53,1404.41,960.04
2022/1/25 13:54,1405.65,960.69
2022/1/25 13:55,1405.65,960.25
2022/1/25 13:56,1405.11,960.18
2022/1/25 13:57,1404.76,960.12
2022/1/25 13:58,1404.76,959.46
2022/1/25 13:59,1403.92,959.8
2022/1/25 14:00,1405.43,960.6
2022/1/25 14:01,1404.5,960.25
2022/1/25 14:02,1404.32,960.14
2022/1/25 14:03,1404.32,959.97
2022/1/25 14:04,1404.85,960.12
2022/1/25 14:05,1404.73,960.1
2022/1/25 14:06,1404.63,960.35
2022/1/25 14:07,1404.55,959.81
2022/1/25 14:08,1404.94,960.26
2022/1/25 14:09,1405.43,960.78
2022/1/25 14:10,1404.81,959.81
2022/1/25 14:11,1405.65,960.32
2022/1/25 14:12,1405.65,960.91
2022/1/25 14:13,1405.16,960.28
2022/1/25 14:14,1404.28,959.85
2022/1/25 14:15,1404.28,960.02
2022/1/25 14:16,1405.56,960.27
2022/1/25 14:17,1405.21,960.3
2022/1/25 14:18,1405.21,959.74
2022/1/25 14:19,1405.21,960.16
2022/1/25 14:20,1405.21,960.16
2022/1/25 14:21,1404.77,960.16
2022/1/25 14:22,1404.36,960.09
2022/1/25 14:23,1404.94,960.47
2022/1/25 14:24,1405.03,960.36
2022/1/25 14:25,1405.03,960.36
2022/1/25 14:26,1405.74,960.19
2022/1/25 14:27,1404.63,960
2022/1/25 14:28,1404.73,960.16
2022/1/25 14:29,1405.26,960.43
2022/1/25 14:30,1405.34,960.27
2022/1/25 14:31,1406.31,961.28
2022/1/25 14:32,1404.77,960.28
2022/1/25 14:33,1404.77,959.97
2022/1/25 14:34,1405.52,960.27
2022/1/25 14:35,1403.97,959.65
2022/1/25 14:36,1405.16,960.14
2022/1/25 14:37,1405.16,960.42
2022/1/25 14:38,1405.16,960.18
2022/1/25 14:39,1405.16,960.7
2022/1/25 14:40,1406.18,961.25
2022/1/25 14:41,1404.77,960.15
2022/1/25 14:42,1404.77,960.28
2022/1/25 14:43,1404.36,959.98
2022/1/25 14:44,1405.43,960.6
2022/1/25 14:45,1404.72,960.25
2022/1/25 14:46,1405.25,960.39
2022/1/25 14:47,1405.25,960.23
2022/1/25 14:48,1405.03,960.02
2022/1/25 14:49,1404.46,960.12
2022/1/25 14:50,1404.99,960.09
2022/1/25 14:51,1404.99,960.09
2022/1/25 14:52,1404.28,959.97
2022/1/25 14:53,1405.03,960.1
2022/1/25 14:54,1405.34,960.1
2022/1/25 14:55,1404.5,960.1
2022/1/25 14:56,1404.73,960.14
2022/1/25 14:57,1405.52,960.27
2022/1/25 14:58,1404.94,960.13
2022/1/25 14:59,1404.99,959.73
2022/1/25 15:00,1404.99,960.25
2022/1/25 15:01,1404.59,960.36
2022/1/25 15:02,1404.63,959.83
2022/1/25 15:03,1404.63,959.83
2022/1/25 15:04,1404.63,960.15
2022/1/25 15:05,1404.94,960.24
2022/1/25 15:06,1404.94,960.24
2022/1/25 15:07,1405.34,960.48
2022/1/25 15:08,1405.34,960.29
2022/1/25 15:09,1404.01,959.77
2022/1/25 15:10,1403.93,959.51
2022/1/25 15:11,1404.19,960.08
2022/1/25 15:12,1405.6,961.44
2022/1/25 15:13,1404.81,959.93
2022/1/25 15:14,1405.26,960.75
2022/1/25 15:15,1406.66,961.26
2022/1/25 15:16,1404.9,959.91
2022/1/25 15:17,1404.46,960.3
2022/1/25 15:18,1405.12,960.46
2022/1/25 15:19,1404.73,960.25
2022/1/25 15:20,1404.68,960.1
2022/1/25 15:21,1404.76,960.2
2022/1/25 15:22,1405.16,960.28
2022/1/25 15:23,1404.01,959.77
2022/1/25 15:24,1405.82,960.64
2022/1/25 15:25,1405.16,960.39
2022/1/25 15:26,1404.5,959.95
2022/1/25 15:27,1404.37,959.99
2022/1/25 15:28,1405.47,960.19
2022/1/25 15:29,1404.68,960.18
2022/1/25 15:30,1404.63,960.24
2022/1/25 15:31,1405.52,961.29
2022/1/25 15:32,1404.99,959.33
2022/1/25 15:33,1404.46,960.51
2022/1/25 15:34,1404.85,960.13
2022/1/25 15:35,1405.16,960.37
2022/1/25 15:36,1404.72,960.32
2022/1/25 15:37,1403.93,959.51
2022/1/25 15:38,1404.32,959.65
2022/1/25 15:39,1404.01,959.7
2022/1/25 15:40,1402.86,959.29
2022/1/25 15:41,1402.65,958.98
2022/1/25 15:42,1405.21,960.1
2022/1/25 15:43,1403.97,959.74
2022/1/25 15:44,1405.33,960.29
2022/1/25 15:45,1404.2,959.8
2022/1/25 15:46,1404.77,960.01
2022/1/25 15:47,1404.32,959.81
2022/1/25 15:48,1404.8,960.02
2022/1/25 15:49,1404.76,959.84
2022/1/25 15:50,1404.54,959.95
2022/1/25 15:51,1404.72,959.57
2022/1/25 15:52,1404.54,960.18
2022/1/25 15:53,1405.82,961.48
2022/1/25 15:54,1404.15,959.97
2022/1/25 15:55,1404.77,960.98
2022/1/25 15:56,1405.3,960.43
2022/1/25 15:57,1405.34,960.2
2022/1/25 15:58,1404.68,960.01
2022/1/25 15:59,1404.68,960.33
2022/1/25 16:00,1404.81,960.26
2022/1/25 16:01,1403.93,959.68
2022/1/25 16:02,1405.03,960.38
2022/1/25 16:03,1404.5,959.98
2022/1/25 16:04,1404.94,960.14
2022/1/25 16:05,1403.92,958.78
2022/1/25 16:06,1406.18,961.1
2022/1/25 16:07,1404.85,959.94
2022/1/25 16:08,1405.07,959.94
2022/1/25 16:09,1403.79,959.19
2022/1/25 16:10,1404.72,959.96
2022/1/25 16:11,1405.25,960.37
2022/1/25 16:12,1404.5,960.14
2022/1/25 16:13,1405.16,960.9
2022/1/25 16:14,1404.76,960.16
2022/1/25 16:15,1404.72,959.87
2022/1/25 16:16,1404.63,959.94
2022/1/25 16:17,1405.43,960.48
2022/1/25 16:18,1405.16,960.23
2022/1/25 16:19,1404.32,960.2
2022/1/25 16:20,1404.94,960.25
2022/1/25 16:21,1404.85,960.34
2022/1/25 16:22,1404.5,960.28
2022/1/25 16:23,1405.03,960.13
2022/1/25 16:24,1404.68,960.21
2022/1/25 16:25,1405.11,960.15
2022/1/25 16:26,1404.68,959.75
2022/1/25 16:27,1405.56,960.45
2022/1/25 16:28,1405.47,960.28
2022/1/25 16:29,1406.4,960.71
2022/1/25 16:30,1403.22,959.34
2022/1/25 16:31,1406.22,961.35
2022/1/25 16:32,1404.54,959.44
2022/1/25 16:33,1405.07,959.32
2022/1/25 16:34,1404.72,960.22
2022/1/25 16:35,1403.97,959.55
2022/1/25 16:36,1405.38,960.66
2022/1/25 16:37,1404.37,960.33
2022/1/25 16:38,1404.77,959.92
2022/1/25 16:39,1403.75,958.39
2022/1/25 16:40,1404.99,960.03
2022/1/25 16:41,1405.21,960.22
2022/1/25 16:42,1405.21,960.52
2022/1/25 16:43,1405.16,960.43
2022/1/25 16:44,1404.77,960.49
2022/1/25 16:45,1405.07,960.34
2022/1/25 16:46,1405.43,960.71
2022/1/25 16:47,1404.59,960.26
2022/1/25 16:48,1407.33,961.69
2022/1/25 16:49,1404.28,959.94
2022/1/25 16:50,1402.95,959.22
2022/1/25 16:51,1406.75,961.36
2022/1/25 16:52,1404.06,958.46
2022/1/25 16:53,1405.25,960.17
2022/1/25 16:54,1402.87,959.09
2022/1/25 16:55,1404.72,959.69
2022/1/25 16:56,1403.3,959.68
2022/1/25 16:57,1405.34,960.55
2022/1/25 16:58,1404.63,960.25
2022/1/25 16:59,1404.73,960.39
2022/1/25 17:00,1403.13,958.88
2022/1/25 17:01,1404.19,959.97
2022/1/25 17:02,1404.36,960.15
2022/1/25 17:03,1404.46,959.8
2022/1/25 17:04,1404.81,959.96
2022/1/25 17:05,1405.16,960.5
2022/1/25 17:06,1405.03,960.19
2022/1/25 17:07,1405.03,960.19
2022/1/25 17:08,1405.03,959.78
2022/1/25 17:09,1403.79,959.63
2022/1/25 17:10,1404.9,960.19
2022/1/25 17:11,1404.58,959.9
2022/1/25 17:12,1405.07,960.28
2022/1/25 17:13,1404.72,960.22
2022/1/25 17:14,1404.19,959.97
2022/1/25 17:15,1404.58,960.08
2022/1/25 17:16,1404.58,960.14
2022/1/25 17:17,1405.29,960.2
2022/1/25 17:18,1404.77,960.42
2022/1/25 17:19,1405.25,960.44
2022/1/25 17:20,1405.25,960.03
2022/1/25 17:21,1405.25,960.18
2022/1/25 17:22,1405.25,960.47
2022/1/25 17:23,1404.85,960.27
2022/1/25 17:24,1404.54,959.83
2022/1/25 17:25,1405.56,960.55
2022/1/25 17:26,1404.1,960.05
2022/1/25 17:27,1404.9,960.27
2022/1/25 17:28,1404.41,959.93
2022/1/25 17:29,1405.16,960.19
2022/1/25 17:30,1405.56,960.42
2022/1/25 17:31,1405.56,960.41
2022/1/25 17:32,1405.29,960.37
2022/1/25 17:33,1405.52,960.22
2022/1/25 17:34,1404.81,960.03
2022/1/25 17:35,1405.78,960.5
2022/1/25 17:36,1404.06,959.97
2022/1/25 17:37,1404.9,960.19
2022/1/25 17:38,1404.9,960.34
2022/1/25 17:39,1404.9,960.14
2022/1/25 17:40,1404.9,960.01
2022/1/25 17:41,1404.54,959.99
2022/1/25 17:42,1404.54,960.23
2022/1/25 17:43,1405.34,960.49
2022/1/25 17:44,1404.85,960.41
2022/1/25 17:45,1404.85,960.41
2022/1/25 17:46,1405.21,960.38
2022/1/25 17:47,1404.19,959.93
2022/1/25 17:48,1404.72,960.45
2022/1/25 17:49,1404.94,960.17
2022/1/25 17:50,1405.25,960.21
2022/1/25 17:51,1404.85,960.37
2022/1/25 17:52,1404.85,960.19
2022/1/25 17:53,1404.77,960.19
2022/1/25 17:54,1404.63,960.01
2022/1/25 17:55,1405.38,960.38
2022/1/25 17:56,1405.03,960.21
2022/1/25 17:57,1404.5,959.99
2022/1/25 17:58,1404.99,960.34
2022/1/25 17:59,1404.55,960.09
2022/1/25 18:00,1404.55,959.96
2022/1/25 18:01,1405.03,960.05
2022/1/25 18:02,1404.85,959.85
2022/1/25 18:03,1404.46,960.02
2022/1/25 18:04,1404.68,960.2
2022/1/25 18:05,1405.47,960.32
2022/1/25 18:06,1405.34,960.3
2022/1/25 18:07,1405.34,960.37
2022/1/25 18:08,1404.68,960.12
2022/1/25 18:09,1404.9,960.16
2022/1/25 18:10,1405.12,960.2
2022/1/25 18:11,1404.55,960.08
2022/1/25 18:12,1404.94,960.15
2022/1/25 18:13,1404.9,960.14
2022/1/25 18:14,1405.25,960.2
2022/1/25 18:15,1405.12,960.18
2022/1/25 18:16,1404.63,959.96
2022/1/25 18:17,1404.63,960.06
2022/1/25 18:18,1404.94,960.14
2022/1/25 18:19,1404.85,960.34
2022/1/25 18:20,1404.85,960.2
2022/1/25 18:21,1405.07,960.24
2022/1/25 18:22,1404.9,960.21
2022/1/25 18:23,1405.56,960.33
2022/1/25 18:24,1405.11,960.25
2022/1/25 18:25,1405.12,960.09
2022/1/25 18:26,1404.15,959.92
2022/1/25 18:27,1403.79,959.77
2022/1/25 18:28,1404.5,960.26
2022/1/25 18:29,1405.21,960.38
2022/1/25 18:30,1404.28,960.08
2022/1/25 18:31,1405.03,960.21
2022/1/25 18:32,1404.5,960.05
2022/1/25 18:33,1404.9,960.18
2022/1/25 18:34,1404.9,960.47
2022/1/25 18:35,1404.41,960.01
2022/1/25 18:36,1405.16,960.12
2022/1/25 18:37,1404.15,959.94
2022/1/25 18:38,1404.94,960.39
2022/1/25 18:39,1405.21,960.27
2022/1/25 18:40,1405.56,960.33
2022/1/25 18:41,1404.94,960.12
2022/1/25 18:42,1405.56,960.22
2022/1/25 18:43,1405.56,960.22
2022/1/25 18:44,1406.36,960.55
2022/1/25 18:45,1405.21,960.16
2022/1/25 18:46,1405.21,960.3
2022/1/25 18:47,1404.85,960.24
2022/1/25 18:48,1404.41,960.26
2022/1/25 18:49,1404.41,960.26
2022/1/25 18:50,1404.41,960.26
2022/1/25 18:51,1405.03,960.36
2022/1/25 18:52,1404.46,959.97
2022/1/25 18:53,1405.03,960.11
2022/1/25 18:54,1404.9,960.08
2022/1/25 18:55,1405.25,960.15
2022/1/25 18:56,1405.25,960.15
2022/1/25 18:57,1405.25,959.99
2022/1/25 18:58,1405.6,960.33
2022/1/25 18:59,1404.63,960.01
2022/1/25 19:00,1404.36,960.12
2022/1/25 19:01,1404.9,960.23
2022/1/25 19:02,1405.25,960.24
2022/1/25 19:03,1404.58,960.27
2022/1/25 19:04,1404.94,960.29
2022/1/25 19:05,1404.76,960.25
2022/1/25 19:06,1404.77,960.26
2022/1/25 19:07,1404.28,959.85
2022/1/25 19:08,1405.34,960.25
2022/1/25 19:09,1404.94,960.2
2022/1/25 19:10,1405.16,960.23
2022/1/25 19:11,1404.46,960.11
2022/1/25 19:12,1404.73,959.94
2022/1/25 19:13,1404.73,960.21
2022/1/25 19:14,1405.12,960.43
2022/1/25 19:15,1404.77,960.26
2022/1/25 19:16,1404.15,960.03
2022/1/25 19:17,1405.3,960.23
2022/1/25 19:18,1404.94,960.35
2022/1/25 19:19,1405.74,960.11
2022/1/25 19:20,1404.9,960.28
2022/1/25 19:21,1404.19,959.84
2022/1/25 19:22,1404.63,960.06
2022/1/25 19:23,1404.63,960.25
2022/1/25 19:24,1404.63,960.25
2022/1/25 19:25,1404.76,960.15
2022/1/25 19:26,1404.36,960.27
2022/1/25 19:27,1404.58,960.3
2022/1/25 19:28,1404.94,960.19
2022/1/25 19:29,1405.11,960.18
2022/1/25 19:30,1404.41,959.68
2022/1/25 19:31,1404.41,959.87
2022/1/25 19:32,1405.25,960.15
2022/1/25 19:33,1404.81,959.88
2022/1/25 19:34,1404.68,959.52
2022/1/25 19:35,1405.21,960.02
2022/1/25 19:36,1405.6,960.6
2022/1/25 19:37,1404.1,960.07
2022/1/25 19:38,1404.46,960.4
2022/1/25 19:39,1404.81,960.17
2022/1/25 19:40,1404.41,959.59
2022/1/25 19:41,1405.21,960.4
2022/1/25 19:42,1405.56,960.98
2022/1/25 19:43,1405.12,960.41
2022/1/25 19:44,1403.74,959.65
2022/1/25 19:45,1404.72,960.19
2022/1/25 19:46,1404.63,960.14
2022/1/25 19:47,1405.03,960.02
2022/1/25 19:48,1404.63,960.06
2022/1/25 19:49,1404.63,960.32
2022/1/25 19:50,1405.69,960.63
2022/1/25 19:51,1404.41,959.65
2022/1/25 19:52,1404.24,960.79
2022/1/25 19:53,1404.81,959.92
2022/1/25 19:54,1404.41,960.29
2022/1/25 19:55,1404.46,960.24
2022/1/25 19:56,1405.12,961.06
2022/1/25 19:57,1404.28,960.15
2022/1/25 19:58,1404.94,960.1
2022/1/25 19:59,1404.59,960.74
2022/1/25 20:00,1404.59,960.17
2022/1/25 20:01,1405.03,960.05
2022/1/25 20:02,1404.68,960.08
2022/1/25 20:03,1404.68,960.33
2022/1/25 20:04,1404.68,959.98
2022/1/25 20:05,1405.12,960.24
2022/1/25 20:06,1405.61,959.96
2022/1/25 20:07,1404.28,960.2
2022/1/25 20:08,1404.68,960.27
2022/1/25 20:09,1404.54,960.25
2022/1/25 20:10,1405.52,960.12
2022/1/25 20:11,1404.68,960.29
2022/1/25 20:12,1404.32,960.23
2022/1/25 20:13,1404.41,960.28
2022/1/25 20:14,1405.56,960.29
2022/1/25 20:15,1404.01,959.88
2022/1/25 20:16,1404.41,960.05
2022/1/25 20:17,1404.1,959.99
2022/1/25 20:18,1404.76,960.26
2022/1/25 20:19,1405.25,960.34
2022/1/25 20:20,1404.85,960.02
2022/1/25 20:21,1404.72,960.25
2022/1/25 20:22,1405.07,960.49
2022/1/25 20:23,1404.1,960.3
2022/1/25 20:24,1404.85,960.06
2022/1/25 20:25,1405.34,960.31
2022/1/25 20:26,1404.15,960.21
2022/1/25 20:27,1404.58,960.23
2022/1/25 20:28,1404.72,960.09
2022/1/25 20:29,1405.21,960.17
2022/1/25 20:30,1404.81,960.3
2022/1/25 20:31,1405.74,960.43
2022/1/25 20:32,1404.1,959.81
2022/1/25 20:33,1405.16,960.61
2022/1/25 20:34,1404.2,960.17
2022/1/25 20:35,1404.55,960.37
2022/1/25 20:36,1404.5,959.83
2022/1/25 20:37,1404.9,960.69
2022/1/25 20:38,1405.25,960.2
2022/1/25 20:39,1405.07,960.17
2022/1/25 20:40,1404.19,959.88
2022/1/25 20:41,1405.21,960.38
2022/1/25 20:42,1405.74,960.58
2022/1/25 20:43,1405.38,960.37
2022/1/25 20:44,1403.48,959.5
2022/1/25 20:45,1403.04,958.98
2022/1/25 20:46,1405.96,960.78
2022/1/25 20:47,1404.8,959.19
2022/1/25 20:48,1406.35,961.27
2022/1/25 20:49,1403.04,958.85
2022/1/25 20:50,1406.27,960.69
2022/1/25 20:51,1404.85,959.57
2022/1/25 20:52,1406.22,961.97
2022/1/25 20:53,1403.88,959.3
2022/1/25 20:54,1405.74,961.37
2022/1/25 20:55,1404.68,960.12
2022/1/25 20:56,1404.46,960.96
2022/1/25 20:57,1403.79,958.97
2022/1/25 20:58,1405.6,961.29
2022/1/25 20:59,1404.19,959.27
2022/1/25 21:00,1406.93,961.58
2022/1/25 21:01,1405.79,961
2022/1/25 21:02,1405.08,960.29
2022/1/25 21:03,1404.19,959.97
2022/1/25 21:04,1404.36,960.05
2022/1/25 21:05,1404.85,959.81
2022/1/25 21:06,1405.03,960.37
2022/1/25 21:07,1404.15,959.8
2022/1/25 21:08,1404.36,960.19
2022/1/25 21:09,1404.41,959.77
2022/1/25 21:10,1404.41,960.11
2022/1/25 21:11,1404.77,960.09
2022/1/25 21:12,1405.16,959.85
2022/1/25 21:13,1404.68,959.92
2022/1/25 21:14,1404.23,960.04
2022/1/25 21:15,1404.99,960.31
2022/1/25 21:16,1404.63,959.97
2022/1/25 21:17,1405.03,960.26
2022/1/25 21:18,1403.83,960.05
2022/1/25 21:19,1404.85,960.23
2022/1/25 21:20,1405.91,960.88
2022/1/25 21:21,1405.43,961.11
2022/1/25 21:22,1404.63,960.3
2022/1/25 21:23,1404.5,960.27
2022/1/25 21:24,1404.5,960.43
2022/1/25 21:25,1404.5,960.33
2022/1/25 21:26,1404.15,959.82
2022/1/25 21:27,1405.16,960.11
2022/1/25 21:28,1404.99,960.48
2022/1/25 21:29,1404.37,960.52
2022/1/25 21:30,1404.37,960.11
2022/1/25 21:31,1404.99,960.7
2022/1/25 21:32,1405.03,960.38
2022/1/25 21:33,1404.63,960.33
2022/1/25 21:34,1404.59,960.11
2022/1/25 21:35,1404.94,960.33
2022/1/25 21:36,1404.68,960.45
2022/1/25 21:37,1404.5,960.23
2022/1/25 21:38,1404.19,959.82
2022/1/25 21:39,1405.21,960.59
2022/1/25 21:40,1405.74,960.78
2022/1/25 21:41,1404.32,960.32
2022/1/25 21:42,1404.72,960.19
2022/1/25 21:43,1402.42,957.95
2022/1/25 21:44,1405.83,960.72
2022/1/25 21:45,1405.83,959.6
2022/1/25 21:46,1405.65,961.34
2022/1/25 21:47,1403.66,958.77
2022/1/25 21:48,1405.96,960.78
2022/1/25 21:49,1404.63,959.5
2022/1/25 21:50,1406.17,960.9
2022/1/25 21:51,1404.37,959.58
2022/1/25 21:52,1404.63,960.08
2022/1/25 21:53,1405.16,959.85
2022/1/25 21:54,1406.05,961.67
2022/1/25 21:55,1406.18,960.95
2022/1/25 21:56,1405.12,960.35
2022/1/25 21:57,1404.9,961
2022/1/25 21:58,1404.5,960.25
2022/1/25 21:59,1404.8,960.16
2022/1/25 22:00,1404.8,960.13
2022/1/25 22:01,1404.8,960.44
2022/1/25 22:02,1404.41,959.66
2022/1/25 22:03,1404.81,960.14
2022/1/25 22:04,1404.32,960.12
2022/1/25 22:05,1404.5,960.25
2022/1/25 22:06,1404.9,960.14
2022/1/25 22:07,1404.58,959.83
2022/1/25 22:08,1405.33,960.3
2022/1/25 22:09,1404.15,960.09
2022/1/25 22:10,1404.15,960.08
2022/1/25 22:11,1404.5,960.14
2022/1/25 22:12,1404.5,959.84
2022/1/25 22:13,1404.05,959.96
2022/1/25 22:14,1404.05,959.68
2022/1/25 22:15,1403.66,959.32
2022/1/25 22:16,1404.41,960.13
2022/1/25 22:17,1404.41,960.34
2022/1/25 22:18,1404.41,959.82
2022/1/25 22:19,1404.41,960.38
2022/1/25 22:20,1405.43,960.65
2022/1/25 22:21,1405.21,960.23
2022/1/25 22:22,1404.99,960.38
2022/1/25 22:23,1404.15,960.23
2022/1/25 22:24,1405.56,960.46
2022/1/25 22:25,1404.68,960.45
2022/1/25 22:26,1404.68,960.24
2022/1/25 22:27,1404.68,960.03
2022/1/25 22:28,1405.52,960.54
2022/1/25 22:29,1404.81,960.06
2022/1/25 22:30,1404.81,960.37
2022/1/25 22:31,1404.81,959.79
2022/1/25 22:32,1404.59,960.47
2022/1/25 22:33,1404.68,960.34
2022/1/25 22:34,1405.03,960.26
2022/1/25 22:35,1403.62,959.36
2022/1/25 22:36,1404.5,960.13
2022/1/25 22:37,1405.47,960.31
2022/1/25 22:38,1405.12,959.89
2022/1/25 22:39,1405.12,960.7
2022/1/25 22:40,1406.71,961.1
2022/1/25 22:41,1404.24,959.92
2022/1/25 22:42,1404.37,959.92
2022/1/25 22:43,1405.43,960.23
2022/1/25 22:44,1404.28,960.02
2022/1/25 22:45,1404.58,959.88
2022/1/25 22:46,1404.99,960.3
2022/1/25 22:47,1405.21,960.24
2022/1/25 22:48,1404.58,960.16
2022/1/25 22:49,1405.38,960.55
2022/1/25 22:50,1405.03,960.22
2022/1/25 22:51,1404.36,960.09
2022/1/25 22:52,1404.46,959.82
2022/1/25 22:53,1405.11,960.34
2022/1/25 22:54,1404.72,960.02
2022/1/25 22:55,1403.7,959.43
2022/1/25 22:56,1405.07,960.2
2022/1/25 22:57,1404.76,960.14
2022/1/25 22:58,1405.34,960.17
2022/1/25 22:59,1405.51,960.39
2022/1/25 23:00,1403.75,959.88
2022/1/25 23:01,1404.01,959.91
2022/1/25 23:02,1404.68,960.46
2022/1/25 23:03,1404.24,960.06
2022/1/25 23:04,1405.08,960.21
2022/1/25 23:05,1404.59,959.97
2022/1/25 23:06,1405.47,960.25
2022/1/25 23:07,1404.72,960
2022/1/25 23:08,1404.85,960.05
2022/1/25 23:09,1405.21,960.28
2022/1/25 23:10,1404.19,959.61
2022/1/25 23:11,1404.59,960.12
2022/1/25 23:12,1404.99,960.38
2022/1/25 23:13,1404.85,960.32
2022/1/25 23:14,1405.96,960.71
2022/1/25 23:15,1405.52,960.99
2022/1/25 23:16,1404.23,959.9
2022/1/25 23:17,1405.96,960.07
2022/1/25 23:18,1404.41,960.1
